"State","District","Date","Year","Month","Avg_smlvl_at15cm","Agency_name"
"Andhra Pradesh","Prakasam","2023-11-20","2023","11","22.6348161664","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2023-11-21","2023","11","22.3611271242","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2023-11-22","2023","11","24.2088234605","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2023-11-23","2023","11","26.471444625","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2023-11-24","2023","11","26.7774456271","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2023-11-25","2023","11","29.0296518525","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2023-11-26","2023","11","27.5024798569","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2023-11-27","2023","11","26.6972428267","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2023-11-28","2023","11","26.063962465","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2023-11-29","2023","11","25.5493637305","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2023-11-30","2023","11","26.549939819","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2023-11-01","2023","11","17.1427856634","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2023-11-02","2023","11","17.1796590545","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2023-11-03","2023","11","18.4801704181","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2023-11-04","2023","11","19.51747061","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2023-11-05","2023","11","21.0851336287","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2023-11-06","2023","11","28.0023469995","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2023-11-07","2023","11","26.8781201543","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2023-11-08","2023","11","27.8030418195","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2023-11-09","2023","11","27.1153092211","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2023-11-10","2023","11","26.5863334643","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2023-11-11","2023","11","25.7075802729","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2023-11-12","2023","11","24.9843535469","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2023-11-13","2023","11","24.3855652249","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2023-11-14","2023","11","24.6784179022","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2023-11-15","2023","11","30.2834267213","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2023-11-16","2023","11","28.5628305805","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2023-11-17","2023","11","27.5414755549","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2023-11-18","2023","11","26.7351562674","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2023-11-19","2023","11","25.9934540161","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2023-11-20","2023","11","25.4146916219","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2023-11-21","2023","11","28.621167237","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2023-11-22","2023","11","31.1524596131","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2023-11-23","2023","11","30.347384099","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2023-11-24","2023","11","30.188910075","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2023-11-25","2023","11","32.8491821129","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2023-11-26","2023","11","30.6364424599","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2023-11-27","2023","11","29.9397323232","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2023-11-28","2023","11","31.1823229212","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2023-11-29","2023","11","30.382245932","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2023-11-30","2023","11","31.9783437987","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-11-01","2023","11","9.8712654772","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-11-02","2023","11","9.7972427678","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-11-03","2023","11","10.7018782105","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-11-04","2023","11","11.0675918019","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-11-05","2023","11","10.9146587591","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-11-06","2023","11","10.8046549519","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-11-07","2023","11","11.374202585","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-11-08","2023","11","11.2132150327","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-11-09","2023","11","11.0175398052","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-11-10","2023","11","10.8521099736","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-11-11","2023","11","10.7027173171","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-11-12","2023","11","10.5665303006","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-11-13","2023","11","10.447951949","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-11-14","2023","11","10.3394096412","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-11-15","2023","11","10.2373400046","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-11-16","2023","11","10.1454440561","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-11-17","2023","11","10.0508182694","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-11-18","2023","11","9.9635072664","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-11-19","2023","11","9.8879911948","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-11-20","2023","11","9.8231377632","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-11-21","2023","11","10.163485174","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-11-22","2023","11","10.1752717602","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-11-23","2023","11","10.105194269","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-11-24","2023","11","10.0357667116","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-11-25","2023","11","9.968614544","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-11-26","2023","11","9.8837882895","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-11-27","2023","11","9.8030332254","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-11-28","2023","11","9.729304345","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-11-29","2023","11","9.6570489202","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-11-30","2023","11","9.5873113326","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-11-01","2023","11","16.401854883","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-11-02","2023","11","16.3405920531","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-11-03","2023","11","16.4471903572","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-11-04","2023","11","17.1693804799","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-11-05","2023","11","17.3202859233","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-11-06","2023","11","17.3111409956","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-11-07","2023","11","18.183067274","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-11-08","2023","11","18.3346299358","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-11-09","2023","11","18.3302409656","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-11-10","2023","11","18.0681882459","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-11-11","2023","11","17.8203851683","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-11-12","2023","11","17.5943605548","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-11-13","2023","11","17.392242659","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-11-14","2023","11","17.2006880535","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-11-15","2023","11","17.0335755662","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-11-16","2023","11","16.8593965136","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-11-17","2023","11","16.6935468642","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-11-18","2023","11","16.5403817416","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-11-19","2023","11","16.4009940166","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-11-20","2023","11","16.2918914204","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-11-21","2023","11","16.4558057858","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-11-22","2023","11","17.3521340537","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-11-23","2023","11","17.317173445","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-11-24","2023","11","17.5878344531","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-11-25","2023","11","17.5781889511","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-11-26","2023","11","17.38299273","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-11-27","2023","11","17.2066450537","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-11-28","2023","11","17.0318904701","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-11-29","2023","11","16.8625462293","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-11-30","2023","11","16.7008026174","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-11-01","2023","11","17.757694538","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-11-02","2023","11","17.628735657","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-11-03","2023","11","17.5425120794","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-11-04","2023","11","17.9757972433","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-11-05","2023","11","17.8223488989","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-11-06","2023","11","17.6836698461","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-11-07","2023","11","17.7261687608","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-11-08","2023","11","18.7170461494","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-11-09","2023","11","18.520834564","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-11-10","2023","11","18.3232308815","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-11-11","2023","11","18.1412330366","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-11-12","2023","11","17.9747787301","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-11-13","2023","11","17.8257301496","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-11-14","2023","11","17.6911196038","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-11-15","2023","11","17.5698182601","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-11-16","2023","11","17.4501189602","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-11-17","2023","11","17.3292560601","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-11-18","2023","11","17.2219513272","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-11-19","2023","11","17.1240979361","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-11-20","2023","11","17.0388811777","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-11-21","2023","11","17.1012200672","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-11-22","2023","11","17.2786850245","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-11-23","2023","11","17.4289752868","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-11-24","2023","11","17.5964196397","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-11-25","2023","11","17.6341146878","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-11-26","2023","11","17.4894870798","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-11-27","2023","11","17.3703556291","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-11-28","2023","11","17.2540709269","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-11-29","2023","11","17.1487006458","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-11-30","2023","11","17.0461348904","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-11-01","2023","11","19.7345390811","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-11-02","2023","11","21.7126956568","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-11-03","2023","11","21.48925024","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-11-04","2023","11","21.2921449602","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-11-05","2023","11","21.7614194166","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-11-06","2023","11","22.1053549412","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-11-07","2023","11","23.6605165595","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-11-08","2023","11","24.2887206404","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-11-09","2023","11","25.246823668","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-11-10","2023","11","24.324579711","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-11-11","2023","11","23.7240487237","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-11-12","2023","11","23.2100869475","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-11-13","2023","11","22.8290174439","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-11-14","2023","11","22.4854414373","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-11-15","2023","11","22.1898601689","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-11-16","2023","11","21.8478882596","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-11-17","2023","11","21.4826718035","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-11-18","2023","11","21.1508356995","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-11-19","2023","11","20.8375044151","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-11-20","2023","11","20.5698219845","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-11-21","2023","11","20.6015662678","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-11-22","2023","11","20.443992063","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-11-23","2023","11","20.463990747","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-11-24","2023","11","20.8840974706","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-11-25","2023","11","20.5621906714","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-11-26","2023","11","20.2992235258","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-11-27","2023","11","20.0462630658","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-11-28","2023","11","19.8218693266","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-11-29","2023","11","19.592988359","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-11-30","2023","11","19.3679738194","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-11-01","2023","11","16.7165274352","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-11-02","2023","11","16.5222255562","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-11-03","2023","11","16.4461268229","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-11-04","2023","11","16.629766821","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-11-05","2023","11","17.1332157893","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-11-06","2023","11","20.2198126449","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-11-07","2023","11","19.9049886475","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-11-08","2023","11","20.1602808142","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-11-09","2023","11","20.2908026465","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-11-10","2023","11","20.0453488256","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-11-11","2023","11","19.6005854661","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-11-12","2023","11","19.2278931872","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-11-13","2023","11","18.9178432206","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-11-14","2023","11","18.9417352781","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-11-15","2023","11","19.9642592313","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-11-16","2023","11","19.5130401268","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-11-17","2023","11","19.1475239068","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-11-18","2023","11","18.8281632014","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-11-19","2023","11","18.5355262297","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-11-20","2023","11","18.2763418258","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-11-21","2023","11","18.6181093908","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-11-22","2023","11","19.41691731","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-11-23","2023","11","19.7522408038","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-11-24","2023","11","20.1188439215","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-11-25","2023","11","21.29117088","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-11-26","2023","11","20.632662207","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-11-27","2023","11","20.2130407965","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-11-28","2023","11","21.788296863","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-11-29","2023","11","21.0510336255","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-11-30","2023","11","21.4794253087","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-11-01","2023","11","5.2032941698","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-11-02","2023","11","5.1276337993","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-11-03","2023","11","5.0561629493","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-11-04","2023","11","5.0082872155","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-11-05","2023","11","5.5493754624","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-11-06","2023","11","5.482699493","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-11-07","2023","11","5.4283078681","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-11-08","2023","11","5.3565226512","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-11-09","2023","11","5.2815401235","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-11-10","2023","11","5.2117430972","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-11-11","2023","11","5.1461821639","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-11-12","2023","11","5.0803565158","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-11-13","2023","11","5.0215691682","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-11-14","2023","11","4.9584477055","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-11-15","2023","11","4.8983481926","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-11-16","2023","11","4.8429036664","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-11-17","2023","11","5.1605268723","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-11-18","2023","11","7.6978173439","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-11-19","2023","11","7.1589398818","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-11-20","2023","11","6.9448871157","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-11-21","2023","11","6.8064281926","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-11-22","2023","11","6.6599199514","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-11-23","2023","11","6.5451859888","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-11-24","2023","11","6.4217980351","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-11-25","2023","11","6.3047899935","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-11-26","2023","11","6.1933576528","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-11-27","2023","11","6.0947291485","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-11-28","2023","11","6.004866065","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-11-29","2023","11","5.932172685","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-11-30","2023","11","5.8886972483","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-11-01","2023","11","11.7397357692","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-11-02","2023","11","11.5774592441","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-11-03","2023","11","11.428297419","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-11-04","2023","11","11.3146543387","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-11-05","2023","11","11.4581083921","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-11-06","2023","11","11.3361930642","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-11-07","2023","11","11.205156854","NRSC VIC MODEL"
